date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2/13/20 14:05,Singapornografi,,0,0,0,wait what? #metoo @Metoo Yogurt Company https://www.instagram.com/p/B8goC88nxD4/?igshid=15i5uqo0didmi,,,#metoo #metoo,1.23E+18,https://twitter.com/Singapornografi/status/1227956984810528768
2/13/20 14:05,DorothyGrissom,,0,1,0,Mike's little dirty secrets.... _ÑÉI_Ñéd Do Her_Ñé: Mike Bloomberg and the Underbelly of #MeToo https://www.theatlantic.com/entertainment/archive/2018/09/mike-bloomberg-comments-women-metoo/570448/ #KeepAmericaGreat2020,,,#MeToo #MeToo #KeepAmericaGreat2020,1.23E+18,https://twitter.com/DorothyGrissom/status/1227956925956083712
2/13/20 14:05,PamelaGeller,,27,151,113,"Court in Pakistan Validates Forced Conversion, Marriage of Christian Girl to Muslim: _ÑÒThe court, in just a few words citing the sharia, has justified the violation of the girl_Ñés body since she has already had her first period._Ñù #metoo http://dlvr.it/RPyc2v",,,#metoo #metoo,1.23E+18,https://twitter.com/PamelaGeller/status/1227956862424739842
2/13/20 14:04,GuruVibez,,0,0,0,#MeToo have u guys helped the individuals tormented by the churches? The church would keep u busy smh,,,#MeToo #MeToo,1.23E+18,https://twitter.com/GuruVibez/status/1227956800475009024
2/13/20 14:04,steven_walters4,,8,24,132,"2 years ago we won our battle!! 31 years in jail GUILTY our voices HEARD, BELIEVED, VINDICATED. Time ago start living now #footballsurvivors #offsidetrust #bravemen #metoo ",,,#footballsurvivors #offsidetrust #bravemen #metoo #metoo,1.23E+18,https://twitter.com/steven_walters4/status/1227956658132877314
2/13/20 14:03,SarioTuula,Liljavirta,0,0,1,"#metoo, en oikein ymmÕ_rrÕ_ elÕ_imiÕ_ kotona Se ei tarkoita, etten pitÕ_isi elÕ_imistÕ_, olen harrastanut ratsastusta ihan tosi mielessÕ_ nuorempana.",,,#metoo #metoo,1.23E+18,https://twitter.com/SarioTuula/status/1227956464091881472
2/13/20 14:02,womenswordtoday,,0,0,0,Actress Rose McGowan blasts Natalie Portman Oscars cape #womensworldtoday #jakpost #news #rosemcgowan #natalieportman #strangerthings #female #females #women #woman #feminist #feminism #metoo #beaboutit #socialactivism #tweet #oscars2020 #oscars #dress https://womensworldtoday.com/2020/02/13/actress-rose-mcgowan-blasts-natalie-portman-oscars-cape/,,,#womensworldtoday #jakpost #news #rosemcgowan #natalieportman #strangerthings #female #females #women #woman #feminist #feminism #metoo #metoo #beaboutit #socialactivism #tweet #oscars2020 #oscars2020 #oscars #oscars #dress,1.23E+18,https://twitter.com/womenswordtoday/status/1227956311326969858
2/13/20 14:02,LeoGarc73290312,,0,0,0,#NeverForget #MeToo https://twitter.com/SAVEservicesorg/status/1227748232287195137,,,#NeverForget #MeToo #MeToo,1.23E+18,https://twitter.com/LeoGarc73290312/status/1227956255559475202
2/13/20 14:02,SkyblassMar,,0,0,0,"#metoo hi ladies, see you all soon on the other side ",,,#metoo #metoo,1.23E+18,https://twitter.com/SkyblassMar/status/1227956223800152064
2/13/20 14:02,YumiNoMiya27,,0,0,0,___ Åå_‹‚_ÒÎ Ååç_____çêç‘¢ó Å_ Å£ Åª __ Å© Å_ Å‹ Å_ __ ÑÔçÓˆ_Ñ_‘ç_çÓŒ‘_‹è__ Åå‘åªçè_ Ñçè‰_ Å‰èçÔ ÅççùÑ Å† Å_ Å‹ Å_ Å_ __ Å_ __ Å_ ÅÅ ‘ÑÊ___ç_† Å‰ ÅË ÑÔ‘‚__Ñ_ç___Œ© Å‰ ÅËçÓˆ_Ñ_ç___Œ© _ê Å_ Å_ ÅÔ Å£ Å_ ÑÅ Å_ Åª ÅÊ __‘__ç__ Å_ Å_ _Ê ÅÊ Åå __ Å_ Å‰è_Ê Å_ ÅÊ Å¥ _Ê Ñçè‰_ ÅÔ Å_ _Ê Å_ ÅŒè_____ ÑÅ_Ñ_‘_‚ Å_‘__ Å¥__Ó Å_ __ Å_ ÅŒ Å‹ Å_ Å_ Å†«_ª«__‘Óêç_Å«__ #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/YumiNoMiya27/status/1227956222210408448
2/13/20 14:02,arenaide,,0,0,0,I Sverige finns goda fÕ_rutsÕ_ttningar att anvÕ_nda kollektivavtal fÕ_r att komma tillrÕ_tta med en del av de problem vi ser idag. Ta del av hela berÕ_ttelsen: https://arenaopinion.se/servitris-20/ #metoo #kanadarapporten,,,#metoo #metoo #kanadarapporten,1.23E+18,https://twitter.com/arenaide/status/1227956199414517760
2/13/20 14:02,leoberthi,Mr_Belutsch,2,5,2,PerchÕ© questa stupida e primitiva umiliazione @Pontifex_it @antonioguterres @nonunadimeno #femministe #MeToo #webfeminist #TimesUp #Fem2 #HeForShe #nonÕŒnormalechesianormale #NiUnaMenos #WhyILeft Iniziare a mandare gli ambasciatori di questi stati a casa loro ,,@Pontifex_it @antonioguterres @nonunadimeno,#femministe #MeToo #MeToo #webfeminist #TimesUp #Fem2 #HeForShe #HeForShe #non #NiUnaMenos #WhyILeft,1.23E+18,https://twitter.com/leoberthi/status/1227956182750498816
2/13/20 14:01,klavinder,,0,0,0,"SHRM, the HR organization, conducted a survey recently on office romances. Bloomberg News reported: Despite increased scrutiny on workplace relationships in the #MeToo era, a quarter of the 696 workers surveyed in a report released Wednesday say they_Ñév_Ñ_https://lnkd.in/e8p4sTj",,,#MeToo #MeToo,1.23E+18,https://twitter.com/klavinder/status/1227955973052084226
2/13/20 14:01,SpacialK3,,0,1,1,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/SpacialK3/status/1227955890252324864
2/13/20 14:01,Workplaces4All,,0,0,0,7 ways to make 2020 the year we end sexual harassment and sexual misconduct in the office #MeToo #workplacesforall #sexualharassment,,,#MeToo #MeToo #workplacesforall #sexualharassment,1.23E+18,https://twitter.com/Workplaces4All/status/1227955846883282944
2/13/20 14:00,felipem_jose,RT_com,0,1,1,It looks like #MeToo has arrived in France...Some people are excited about but many aren't...When you accuse someone of something how about showing some kind of evidence that the crime occurred other than you saying it happened.,,,#MeToo #MeToo,1.23E+18,https://twitter.com/felipem_jose/status/1227955810472464385
2/13/20 14:00,anthonyJTSaloon,2ndGlanceGirl,0,0,0,Yikes! _ÑÒAnd I_Ñém supposed to believe you ladies are the victim in the first place. _ÑÒ - @BizNasty2point0 @NHL @NHLonNBCSports @ArizonaCoyotes @barstoolsports #BelieveAllWomen #MeToo,,@BizNasty2point0 @NHL @NHLonNBCSports @ArizonaCoyotes @barstoolsports,#BelieveAllWomen #MeToo #MeToo,1.23E+18,https://twitter.com/anthonyJTSaloon/status/1227955643081994240
2/13/20 14:00,giselleleclercq,,0,0,3,Voy en el 103. Hay un grupo de extranjeros con una guÕ_a que les estÕç explicando quÕ© es #NiUnaMenos y sus diferencias con el #MeToo ,,,#NiUnaMenos #MeToo #MeToo,1.23E+18,https://twitter.com/giselleleclercq/status/1227955632831111175
2/13/20 14:00,CandyPinNow,,1,0,0,Some people won't believe it. This post breaks down the evidence against MJ http://archive.is/ijJmY#selection-345.0-345.37 #LeavingNeverland #metoo,,,#LeavingNeverland #metoo #metoo,1.23E+18,https://twitter.com/CandyPinNow/status/1227955601096859648
2/13/20 14:00,TheTygris,,0,0,0,The #MeToo Case That Divided the Abortion-Rights Movement ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/TheTygris/status/1227955586848808960
2/13/20 14:00,CINEMANIA_ES,,0,1,2,"BenoÕåt Jacquot: ""No entiendo el movimiento #MeToo. Una actriz ya sabe a quÕ© va a jugar"" | CinemanÕ_a http://dozz.es/tv1tm1",,,#MeToo #MeToo,1.23E+18,https://twitter.com/CINEMANIA_ES/status/1227955584059789312
2/13/20 13:59,plthomasEdD,,0,0,0,Kobe Bryant's Celebrity Shield in the #MeToo Era https://radicalscholarship.wordpress.com/2020/01/29/kobe-bryants-celebrity-shield-in-the-metoo-era/ via @plthomasEdD,,@plthomasEdD,#MeToo #MeToo,1.23E+18,https://twitter.com/plthomasEdD/status/1227955550018789379
2/13/20 13:59,Women_on_IWD,,0,0,0,How to Share Your #MeToo Story_ÑÓOn Your Terms http://dlvr.it/RPybD0 via @MsMagazine,,@MsMagazine,#MeToo #MeToo,1.23E+18,https://twitter.com/Women_on_IWD/status/1227955471622918145
2/13/20 13:58,Jan_Ransom,,2,0,4,"#TBT She_Ñés #HarveyWeinstein_Ñés Lawyer, and She Thinks #MeToo Is _ÑÉDangerous_Ñé _ÑÒWe can_Ñét have movements that strip us of our fundamental rights,_Ñù said @DonnaRotunno, who has faced criticism from feminists. ICYMI -- My profile on Weinstein's attorney:",,@Donnarotunno,#TBT #HarveyWeinstein #MeToo #MeToo,1.23E+18,https://twitter.com/Jan_Ransom/status/1227955242983206913
2/13/20 13:58,MD90ish,,0,0,0,"#metoo @Lusaka, Zambia https://www.instagram.com/p/B8gnMnkFarz/?igshid=8zcvz3j6eaof",,,#metoo #metoo,1.23E+18,https://twitter.com/MD90ish/status/1227955227342655488
2/13/20 13:58,geraldomeneses,ronnyrodriguez,0,2,1,"Valiente. Me gustarÕ_a que los movimientos #Metoo #NiUnaMenos, etc, en el mundo, muchos de ellos promovidos por la izquierda, y que nacen por una una premisa vÕçlida, justificada, y necesaria, de defender los derechos de las mujeres, se detengan en los casos venezolanos.",,,#Metoo #Metoo #NiUnaMenos,1.23E+18,https://twitter.com/geraldomeneses/status/1227955160367976454
2/13/20 13:57,52kph,AlpPharma,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/52kph/status/1227955030524751873
2/13/20 13:56,LoriAnneThomps2,,1,12,27,"Staying in contact with an abuser, sometimes for years, is common _ÑÓ but it is not consent. Feeling a sense of connection with someone who has traumatically sexualization you, is common _ÑÓ but it is not consent. #metoo #churchtoo #traumainformed",,,#metoo #metoo #churchtoo #traumainformed,1.23E+18,https://twitter.com/LoriAnneThomps2/status/1227954666836758533
2/13/20 13:55,Harley_Davidsn,aliyasath,1,0,2,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Harley_Davidsn/status/1227954486137634818
2/13/20 13:55,Soheil_xyz,FermatPoint,1,0,2,À_À_ »_»_»_À_ Ö©»_ »_»€„Ô_ÑÔÀâ»_ À±„ÔÀËÀÔ „ÔÀ_»_„Ô »_»_»_À_ »€À_»† „Ô»_ ÀËÀ_À_À_À_»_ ÀË„ÔÖË»__ÑÔÀ_À_:)) À_»€À_ ÀËÀ± »_À± Àµ»_À±À_ #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Soheil_xyz/status/1227954336749232128
2/13/20 13:54,Brandon11566521,,0,0,0,"Remember when the biggest disagreement at work was who on The Walking Dead, should die next? Now you know John hates minorities and Brian thinks #MeToo is _ÑÒcackling bitches_Ñù. Times have changed.",,,#MeToo #MeToo,1.23E+18,https://twitter.com/Brandon11566521/status/1227954225444872192
2/13/20 13:53,DCJeniffer,GayleKing,0,0,0,"It would be lovely if you & @Oprah would focus on THIS rapist! If you actually cared about justice for sexual assault survivors, you would go after your good friend @HarveyWeinstein! You seem SO comfortable with this monster! #ShameOnGayle #MeToo #TimesUp",,@Oprah @HarveyWeinstein,#ShameOnGayle #MeToo #MeToo #TimesUp,1.23E+18,https://twitter.com/DCJeniffer/status/1227953855276748805
2/13/20 13:52,glasmel,Scottsman1978,0,0,1,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/glasmel/status/1227953778000830464
2/13/20 13:51,CelebrityFind,berndt_jerry,0,1,4,BFF's idolized by #AlyssaMilano. #TimesUp #MeToo,,,#AlyssaMilano #TimesUp #MeToo #MeToo,1.23E+18,https://twitter.com/CelebrityFind/status/1227953337909358592
2/13/20 13:50,IMRustyHooks,,2,0,1,It's been a minute since we've done this #song for #ThrowbackThursday So It's #ThrowbackTime to #trigger the #MeToo #SJW #Whackjobs #Thurds #Libtards etc etc etc #CrankItUp my fellow #Deplorables #KAG #Trump #Trump2020 #KAG2020 #KAG2020LandslideVictory,,,#song #ThrowbackThursday #ThrowbackTime #trigger #MeToo #MeToo #SJW #Whackjobs #Thurds #Libtards #CrankItUp #Deplorables #KAG #Trump #Trump2020 #KAG2020 #KAG2020LandslideVictory,1.23E+18,https://twitter.com/IMRustyHooks/status/1227953192908066816
2/13/20 13:50,UPPCinema,,0,0,0,"Charlize Theron and Margot Robbie were both #OscarNominated for their roles in the vital #MeToo drama @bombshellmovie. See it this weekend, full listings: http://bit.ly/BombshellUPP",,@bombshellmovie,#OscarNominated #MeToo #MeToo,1.23E+18,https://twitter.com/UPPCinema/status/1227953103795838978
2/13/20 13:49,dgfarr,AfflictedMed,0,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/dgfarr/status/1227953001534496768
2/13/20 13:49,lousteaus,LizAnnSonders,0,0,0,So who apparently has the least confidence of all? Urban women age 30-49 who disapprove of the current president. Sounds about right. #metoo #resist #Warren2020 #Kavanaugh #stillwithher https://news.gallup.com/poll/285608/faith-elections-relatively-short-supply.aspx,,,#metoo #metoo #resist #Warren2020 #Kavanaugh #stillwithher,1.23E+18,https://twitter.com/lousteaus/status/1227952934413099008
2/13/20 13:49,mikesisak,,0,2,0,Weinstein jury set to hear closing from #MeToo skeptic ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/mikesisak/status/1227952913538076677
2/13/20 13:49,SpencerKarter,,0,1,0,#JeremyRoenick got fired from #NBC while that racist #AlisonMorris still got her job at #MSNBC? Curse You #TimesUp! Curse You #MeToo! Curse You! #FeminismIsCancer #MGTOW #NBCfail #EpicFail #EndRacism #MuteTimesUp #MuteMeToo #CancelTimesUp #CancelMeToo #MuteFeminism,,,#JeremyRoenick #NBC #AlisonMorris #MSNBC #TimesUp #MeToo #MeToo #FeminismIsCancer #MGTOW #NBCfail #EpicFail #EndRacism #MuteTimesUp #MuteMeToo #CancelTimesUp #CancelMeToo #MuteFeminism,1.23E+18,https://twitter.com/SpencerKarter/status/1227952909914124288
2/13/20 13:49,running_good,RupertMyers,0,0,0,#Metoo,,,#Metoo #Metoo,1.23E+18,https://twitter.com/running_good/status/1227952903299772416
2/13/20 13:49,briana0407,brookecaitt_,0,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/briana0407/status/1227952897952026625
2/13/20 13:49,PlazaPublicaGT,,0,0,0,"#MeToo ëèQuÕ© otras vÕ_as hay para crear ambientes seguros en el trabajo? Para Ana Silvia MonzÕ_n, este cambio debe enfocarse en la conducta de los hombres. @anonafernando, quien fue parte de nuestro programa de formaciÕ_n de periodistas, hablÕ_ con ella.",,@anonafernando,#MeToo #MeToo,1.23E+18,https://twitter.com/PlazaPublicaGT/status/1227952868679921670
2/13/20 13:48,ROUTE_442,masapardlisa,1,0,0,#MeToo  ÅËèç_,,,#MeToo #MeToo,1.23E+18,https://twitter.com/ROUTE_442/status/1227952802963447808
2/13/20 13:48,C_W_UK,WashTimes,0,0,0,#WEINSTEIN #MeToo ,,,#WEINSTEIN #MeToo #MeToo,1.23E+18,https://twitter.com/C_W_UK/status/1227952742951530496
2/13/20 13:48,NiggurThe,Zoocci_CokeDope,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/NiggurThe/status/1227952666007003136
2/13/20 13:47,StandTheStorm,Jeremy_Roenick,0,0,0,Good riddance to bad rubbish #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/StandTheStorm/status/1227952406715039746
2/13/20 13:47,Likar24,,0,0,0,Weinstein Jury Set to Hear Closing From #MeToo Skeptic ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Likar24/status/1227952395436658688
2/13/20 13:46,diegorottman,,0,1,2,_ÑÒEste es el #MeToo de la industria editorial francesa_Ñù ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/diegorottman/status/1227952309616902144
2/13/20 13:46,CatsChocolates,,0,0,1,"Closing arguments at the Harvey Weinstein rape trial are set to begin Thursday, with the jury hearing first from a Chicago attorney who's taken #MeToo movement heat for representing the disgraced Hollywood mogul ... ",,,#MeToo #MeToo,1.23E+18,https://twitter.com/CatsChocolates/status/1227952246794616833
2/13/20 13:46,tarogeorge,KDaisen,0,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/tarogeorge/status/1227952215182036992
2/13/20 13:46,StandTheStorm,AP_Sports,0,0,0,Men are so stupid. You'd think they'd learn by now #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/StandTheStorm/status/1227952134722904069
2/13/20 13:45,SojoAction,,0,0,0,"""If your pastor didn_Ñét at least acknowledge #MeToo you need a new pastor. &amp; so my role is to have you think about the ways in which God is calling you into total liberation."" _ÑÓ""A Sunset at Sunrise"" by Minister Lyvonne ""Proverbs"" Picou @lyvonnep #100sermons",,@lyvonnep,#MeToo #MeToo #100sermons,1.23E+18,https://twitter.com/SojoAction/status/1227951809433686018
2/13/20 13:44,BlondJedi,EKositza,2,1,15,"Was fÕ_r ein frauenfeindlicher Dreck, @DLF! Wo sind die #Aufschrei und #Metoo AktivistInnen?",,@DLF,#Aufschrei #Metoo #Metoo,1.23E+18,https://twitter.com/BlondJedi/status/1227951756648251392
2/13/20 13:44,KyserBrewer,AP_Sports,0,0,1,Meanwhile Leah Remini spontaneously & unprompted repeatedly kisses Ken Jeong 25 times on the maked singer last night. The crowd bursts into laughter (it was funny). He cracks a joke about his wife & kids seeing it (ppl laugh again). I scream #metoo in my house (more laughter).,,,#metoo #metoo,1.23E+18,https://twitter.com/KyserBrewer/status/1227951743138398209
2/13/20 13:44,LadyOni70,pdazzleliscious,0,0,1,"I have to say, it's sad, rape culture hasn't changed in my 50 years. I hope with this new #MeToo generation things will change for the better! Everything in this tweet is correct and I can say that because I have lived through and experienced every one.",,,#MeToo #MeToo,1.23E+18,https://twitter.com/LadyOni70/status/1227951729402097664
2/13/20 13:44,DCJeniffer,shellybunny11,0,0,1,But she wasn_Ñét too scared to file a civil suit... #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/DCJeniffer/status/1227951665917157376
2/13/20 13:44,rits701,AMISHDEVGAN,1,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/rits701/status/1227951629502042112
2/13/20 13:43,PatPsampson45,tribelaw,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/PatPsampson45/status/1227951462837182465
2/13/20 13:43,sex_abuse_news,,1,0,0,U.N. Peacekeepers in Haiti Said to Have Fathered Hundreds of Children - The New York Times https://www.nytimes.com/2019/12/18/world/americas/haiti-un-peacekeepers.html #metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227951451143593986
2/13/20 13:43,sex_abuse_news,,0,0,0,Mort de Kobe Bryant : Snoop Dogg s'excuse aprÕŒs avoir insultÕ© une prÕ©sentatrice - Le Figaro http://sport24.lefigaro.fr/scan-sport/actualites/mort-de-kobe-bryant-snoop-dogg-s-excuse-apres-avoir-insulte-une-presentatrice-992884 #metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227951377617473537
2/13/20 13:42,screamheaven,nisualc,1,0,0,#metoo  Å_ ÑÅ Å_ _Ô ___ÅÇ Å_ ÅÊ(çÎ¥)  _å ó£ ó© _Ë ó_ _£ _‰ Åå _¢ ó_ ó© _Ë _ˆ ó_ ó__Ò_ _Ê __ Å_ __ Å_ Ñ_,,,#metoo #metoo,1.23E+18,https://twitter.com/screamheaven/status/1227951254057275397
2/13/20 13:42,meneedit_com,,0,0,0,Weinstein Jury Set to Hear Closing From #MeToo Skeptic https://meneedit.com/news/weinstein-jury-set-to-hear-closing-from-metoo-skeptic.html,,,#MeToo #MeToo,1.23E+18,https://twitter.com/meneedit_com/status/1227951164441886720
2/13/20 13:42,JohnCleve2,OwenJones84,1,0,0,"Progressives: ""Rape culture exists! #MeToo! Females are under threat of male assault/violence!"" Also progressives: ""Males should have access to female spaces if they say five magic words. No way would this ever be abused by all those dangerous males we told you about earlier.""",,,#MeToo #MeToo,1.23E+18,https://twitter.com/JohnCleve2/status/1227951102563377152
2/13/20 13:41,FunkySoulSonic,kevinbrennan666,0,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/FunkySoulSonic/status/1227951051807944705
2/13/20 13:41,DjMastaGee1,,0,0,0,Weinstein jury set to hear closing argument from #MeToo skeptic ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/DjMastaGee1/status/1227950810555961344
2/13/20 13:40,awakeinks,OrganizingPower,0,0,0,If this comment doesn't throw up numerous red flags about #Bloomberg then your very gullible. We raped some women but they can talk about other things just not the rape. How is this man still a candidate? #MeToo ,,,#Bloomberg #MeToo #MeToo,1.23E+18,https://twitter.com/awakeinks/status/1227950573527404545
2/13/20 13:39,tibakenkite,new_comrapid,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/tibakenkite/status/1227950474357178370
2/13/20 13:39,popondepopon,r40kk_com,0,0,0, ÅÊ Å_ ÑÅ‘‚__Ñ_è_Ô Ååè_Ô_ù¢ Å_ óÇ __ óª óÊ __ ó_‘å£èŒÑ Å‹ Å_ Å_ ÅÊ Å£ Å_ __ Åé Å_ Åª Å‹‘ôÔ_Ò_ Å_ Å‹ ÅÊ Å_ Å† Ñ_ óÇ _ç óó _ˆ ó_ ó_è_Ô Åå ó¢ ó_ ó‰ ÅÇ __ Å_ óÇ __ óª óÊ __ ó_ Å‰ Å_ Å† Å_èŒÑ‘è_ Å‹ Åª___‘_ù _Å Å_ ÅÉ _ó Å_ Å†«_ª«_ª # óÇ __ óª óÊ __ ó_ #metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/popondepopon/status/1227950396674494464
2/13/20 13:38,PIX11News,,1,0,2,Weinstein jury set to hear closing argument from #MeToo skeptic Read more: https://www.pix11.com/news/local-news/manhattan/harvey-weinstein-closing-arguments-jury-set-to-hear-from-me-too-skeptic-donna-rotunno,,,#MeToo #MeToo,1.23E+18,https://twitter.com/PIX11News/status/1227950106353307648
2/13/20 13:35,mfriel25,TeamTrump,0,0,0,Please tell me one way your Father has uplifted me as a woman. How are women in America thriving more under his _ÑÒadministration_Ñù than under previous. The only thing that man has contributed to women is the energy behind the #metoo movement.,,,#metoo #metoo,1.23E+18,https://twitter.com/mfriel25/status/1227949388556836869
2/13/20 13:35,Scenixia2002,EttOneChan,0,0,0,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Scenixia2002/status/1227949386237435907
2/13/20 13:35,clickondetroit,,0,0,0,Weinstein jury set to hear closing from #MeToo skeptic ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/clickondetroit/status/1227949299906105352
2/13/20 13:34,_Tiberio_Graco,LibertoCaballer,0,0,0,El denostado Sr. Weinstein es hermafrodita y no tiene pene. ëèCÕ_mo pudo violar a todas las denunciantes de #metoo? Vamos a ver... quÕ© si ellas lo dicen hay que creerlas y punto. ,,,#metoo #metoo,1.23E+18,https://twitter.com/_Tiberio_Graco/status/1227949196864638976
2/13/20 13:34,SudarshanHarshe,narendramodi,0,0,0,"Dear honorable PM, Like any Indian, #metoo love AIR. My humble n honest request on this day, please reinstate it_Ñés original signature tune_Ñ_ it_Ñés an excellent example worldwide_Ñ_ ",,,#metoo #metoo,1.23E+18,https://twitter.com/SudarshanHarshe/status/1227949073925173248
2/13/20 13:32,jruthkelly,,0,0,0,The #MeToo Case That Divided the Abortion-Rights Movement https://www.theatlantic.com/magazine/archive/2020/03/the-abortion-doctor-and-his-accuser/605578/?utm_source=feed via @TheAtlantic,,@TheAtlantic,#MeToo #MeToo,1.23E+18,https://twitter.com/jruthkelly/status/1227948663667920897
2/13/20 13:32,michaelaross0,Lawrence,0,0,0,@Jim_Jordan is highly experienced at looking the other way and denying the facts! #MeToo #GymJordanKnew,,@Jim_Jordan,#MeToo #MeToo #GymJordanKnew,1.23E+18,https://twitter.com/michaelaross0/status/1227948597049688064
2/13/20 13:31,jacques_hyzagi,,0,0,0,"There_Ñés no seminal social justice mvmt from intersectionality to identify politics, the green new deal, black lives matter, queer critical theory, #MeToo that wasn_Ñét started by a black woman @TheBarbaraSmith &amp; Combahee River only to be later appropriated &amp; arrogated by white ppl",,@TheBarbaraSmith,#MeToo #MeToo,1.23E+18,https://twitter.com/jacques_hyzagi/status/1227948463985483778
2/13/20 13:31,paulin84,TerritorioEsme,1,0,2,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/paulin84/status/1227948387250491393
2/13/20 13:30,CCDISocial,,0,1,2,"Inappropriate relations in the C-suite: With #MeToo well established and sexual harassment claims on the rise, why are executives still behaving badly? http://ow.ly/aNok30qh93P #CDNdiversity",,,#MeToo #MeToo #CDNdiversity,1.23E+18,https://twitter.com/CCDISocial/status/1227948109835177984
2/13/20 13:30,hkeycurrentuser,esperdreams,1,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/hkeycurrentuser/status/1227948066390585344
2/13/20 13:30,FreieWeltEu,,0,0,0,___ Prozess gegen die _Ñ_Zeit_ÑÒ: Wer zahlt die Rechnung? ë_ Ein Rechtsstreit nach #MeToo-EnthÕ_llungen gegen den Regisseur Dieter Wedel geht weiter. Nun geht es um die Rolle von Medienanwalt Christian Schertz. mehr... ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/FreieWeltEu/status/1227948044181819392
2/13/20 13:29,JaySalasAJsnkt1,WeaponizedRage,0,0,1,I hate @JimCarrey Politics! However his paintings are brilliant! That said He's a Pro S#@&amp; talking Comedian! @CharlotteLLong get off your #Metoo high horse! It was a joke! What has happen to #FreeSpeech Everyone's racing to join #CancelCulture and be apart of the #VictimNation,,@JimCarrey @CharlotteLLong,#Metoo #Metoo #FreeSpeech #CancelCulture #VictimNation,1.23E+18,https://twitter.com/JaySalasAJsnkt1/status/1227948033435815938
2/13/20 13:28,alexste89447110,LettreAudio,0,0,1,"RÕ©seau des porcs autour de #Matzneff: #Giudicelli avec lui Õ_ Manille; #Sollers, #Girard, #Pierrat en couverture; puis les pÕ©dophilosophes de tÕ©lÕ© en soutien ponctuel. #Finkielkraut #Polanski #Balancetonporc #MeToo A VOMIR MILLE ET MILLE FOIS!!!! #PÕ©doGallimard #PÕ©dophilosophie",,,#Matzneff #Giudicelli #Sollers #Girard #Pierrat #Finkielkraut #Polanski #Balancetonporc #MeToo #MeToo #P #P,1.23E+18,https://twitter.com/alexste89447110/status/1227947667956936704
2/13/20 13:28,myfinewords,WilliamClimie1,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/myfinewords/status/1227947664492285953
2/13/20 13:28,SudarshanHarshe,narendramodi,0,0,1,"Dear honorable PM, Like any Indian, #metoo love AIR. My humble n honest request on this day, please reinstate it_Ñés original signature tune_Ñ_ it_Ñés an excellent example worldwide_Ñ_",,,#metoo #metoo,1.23E+18,https://twitter.com/SudarshanHarshe/status/1227947577343012864
2/13/20 13:25,Amazng_Ebooks,,0,0,0,RT@Amazng99 THE BEST-KEPT SECRET. Read the blog now - get a FREE short story. http://smarturl.it/BRBvul #metoo ^(,,@amazng99,#metoo #metoo,1.23E+18,https://twitter.com/Amazng_Ebooks/status/1227946835022614528
2/13/20 13:24,HDMan16275132,JahnTeam,1,0,0,"Vor kurzem wurde man noch #MeToo wenn man eine Frau zum Kaffee eingeladen hat, heute ist man(n) dann Faschist oder Nazi. Wie sich doch die Zeiten Õ_ndern! Ich wÕ_rde die Dame eher auf ein paar Bier einladen weil die muss man sich schÕ_n und intelligent saufen.",,,#MeToo #MeToo,1.23E+18,https://twitter.com/HDMan16275132/status/1227946726058795008
